no,pair_id,source,source_type,difficulty,turn_count,history,response,label
818,ext_P037,ext100,,,3,"동료: API 응답 필드명이 문서와 다릅니다.
나: 실제 응답은 어떻게 오나요?
동료: userId 대신 user_num으로 내려옵니다.",회의실 창문이 잘 안 닫히는 것 같아요.,부적절
819,ext_P038,ext100,,,3,"친구: 내가 보낸 메시지를 읽고도 답이 없어.
나: 보낸 지 얼마나 됐어?
친구: 이틀 됐어.",급한 내용이 아니라면 한 번 더 보내기보다 상대가 답할 시간을 조금 더 줘봐.,적절
820,ext_P038,ext100,,,3,"친구: 내가 보낸 메시지를 읽고도 답이 없어.
나: 보낸 지 얼마나 됐어?
친구: 이틀 됐어.",나는 요즘 탄산수를 자주 마셔.,부적절
821,ext_P039,ext100,,,3,"팀장: 발표 시간이 10분밖에 없습니다.
나: 현재 대본은 15분 정도입니다.
팀장: 핵심 기능 중심으로 줄여주세요.",배경 설명을 줄이고 핵심 기능 세 가지와 결과 위주로 10분에 맞추겠습니다.,적절
822,ext_P039,ext100,,,3,"팀장: 발표 시간이 10분밖에 없습니다.
나: 현재 대본은 15분 정도입니다.
팀장: 핵심 기능 중심으로 줄여주세요.",발표장 근처에 주차장이 있는지 궁금하네요.,부적절
823,ext_P040,ext100,,,3,"친구: 자취방 계약을 연장할지 고민이야.
나: 지금 집에서 불편한 점이 있어?
친구: 월세가 올랐지만 위치는 정말 좋아.","오른 월세와 이사 비용, 위치의 장점을 같이 비교해보고 결정해.",적절
824,ext_P040,ext100,,,3,"친구: 자취방 계약을 연장할지 고민이야.
나: 지금 집에서 불편한 점이 있어?
친구: 월세가 올랐지만 위치는 정말 좋아.",새로 나온 아이스크림 포장이 예쁘더라.,부적절
825,ext_P041,ext100,,,3,"사용자: 비밀번호 재설정 메일이 오지 않습니다.
나: 스팸함도 확인하셨나요?
사용자: 네, 스팸함에도 없습니다.",가입 이메일과 발송 로그를 확인하고 재전송을 진행하겠습니다.,적절
826,ext_P041,ext100,,,3,"사용자: 비밀번호 재설정 메일이 오지 않습니다.
나: 스팸함도 확인하셨나요?
사용자: 네, 스팸함에도 없습니다.",요즘 해가 정말 늦게 지는 것 같아요.,부적절
827,ext_P042,ext100,,,3,"친구: 팀 프로젝트에서 내 의견이 계속 무시되는 기분이야.
나: 구체적으로 어떤 일이 있었어?
친구: 내가 제안한 기능은 듣지도 않고 바로 제외했어.",다음 회의에서는 제안 이유와 기대 효과를 짧게 정리해서 발언 시간을 요청해봐.,적절
828,ext_P042,ext100,,,3,"친구: 팀 프로젝트에서 내 의견이 계속 무시되는 기분이야.
나: 구체적으로 어떤 일이 있었어?
친구: 내가 제안한 기능은 듣지도 않고 바로 제외했어.",내 방 조명이 조금 어두운 것 같아.,부적절
829,ext_P043,ext100,,,3,"팀원: CSV 파일을 읽을 때 한글이 깨집니다.
나: 어떤 인코딩으로 저장됐나요?
팀원: 엑셀에서 저장한 파일이라 잘 모르겠습니다.",utf-8-sig와 cp949로 각각 읽어보고 실제 인코딩을 확인해봅시다.,적절
830,ext_P043,ext100,,,3,"팀원: CSV 파일을 읽을 때 한글이 깨집니다.
나: 어떤 인코딩으로 저장됐나요?
팀원: 엑셀에서 저장한 파일이라 잘 모르겠습니다.",나는 오늘 검정색 운동화를 신었어요.,부적절
831,ext_P044,ext100,,,3,"친구: 부모님 생신 선물을 뭘 해야 할지 모르겠어.
나: 평소 필요하다고 하신 게 있어?
친구: 오래된 지갑을 바꾸고 싶다고 하셨어.",예산에 맞는 지갑을 고르고 교환 가능한 곳에서 사는 게 좋겠다.,적절
832,ext_P044,ext100,,,3,"친구: 부모님 생신 선물을 뭘 해야 할지 모르겠어.
나: 평소 필요하다고 하신 게 있어?
친구: 오래된 지갑을 바꾸고 싶다고 하셨어.",내일 미세먼지가 나쁠 수도 있대.,부적절
833,ext_P045,ext100,,,3,"동료: 내일 회의 자료를 누가 준비하나요?
나: 역할 분담표를 확인해볼게요.
동료: 저는 데이터 정리를 맡았습니다.",그럼 저는 발표 자료 취합과 최종 검수를 맡겠습니다.,적절
834,ext_P045,ext100,,,3,"동료: 내일 회의 자료를 누가 준비하나요?
나: 역할 분담표를 확인해볼게요.
동료: 저는 데이터 정리를 맡았습니다.",회사 앞 카페가 원두를 바꾼 것 같아요.,부적절
835,ext_P046,ext100,,,3,"친구: 중요한 말을 꺼내면 자꾸 울게 돼.
나: 울면 말하기가 어려워져?
친구: 하고 싶은 말을 다 못하고 끝나.","미리 핵심 문장을 적어두고, 울더라도 그 메모를 보면서 천천히 말해봐.",적절
836,ext_P046,ext100,,,3,"친구: 중요한 말을 꺼내면 자꾸 울게 돼.
나: 울면 말하기가 어려워져?
친구: 하고 싶은 말을 다 못하고 끝나.",나는 비 오는 날에는 부침개가 먹고 싶어.,부적절
837,ext_P047,ext100,,,3,"개발자: 이미지 업로드는 되는데 화면에 표시되지 않습니다.
나: 저장된 경로와 응답 URL이 같은가요?
개발자: 서버에는 로컬 경로만 저장돼 있습니다.",클라이언트가 접근 가능한 URL로 변환해서 응답하도록 수정해야 합니다.,적절
838,ext_P047,ext100,,,3,"개발자: 이미지 업로드는 되는데 화면에 표시되지 않습니다.
나: 저장된 경로와 응답 URL이 같은가요?
개발자: 서버에는 로컬 경로만 저장돼 있습니다.",제 모니터는 화면이 조금 푸르게 보여요.,부적절
839,ext_P048,ext100,,,3,"친구: 약속을 취소해야 하는데 미안해서 말을 못 하겠어.
나: 언제 약속인데?
친구: 내일 저녁이야.",더 늦기 전에 사정을 솔직히 말하고 가능한 대체 날짜를 제안해.,적절
840,ext_P048,ext100,,,3,"친구: 약속을 취소해야 하는데 미안해서 말을 못 하겠어.
나: 언제 약속인데?
친구: 내일 저녁이야.",나는 오늘 점심에 계란말이를 먹었어.,부적절
841,ext_P049,ext100,,,3,"팀장: 모델이 특정 상황만 보고 라벨을 맞히는 것 같습니다.
나: 어떤 패턴이 발견됐나요?
팀장: 갈등 상황은 거의 모두 부적절로 분류합니다.",상황별 라벨 균형을 맞추고 같은 맥락에 서로 다른 라벨 응답을 넣어야겠습니다.,적절
842,ext_P049,ext100,,,3,"팀장: 모델이 특정 상황만 보고 라벨을 맞히는 것 같습니다.
나: 어떤 패턴이 발견됐나요?
팀장: 갈등 상황은 거의 모두 부적절로 분류합니다.",사무실 프린터 용지가 거의 다 떨어졌습니다.,부적절
843,ext_P050,ext100,,,3,"친구: 새로운 사람을 만나는 게 겁나.
나: 어떤 점이 가장 걱정돼?
친구: 또 상처받을까 봐 마음을 못 열겠어.","당장 깊은 관계를 만들려고 하지 말고, 부담 없는 만남부터 천천히 시작해봐.",적절
844,ext_P050,ext100,,,3,"친구: 새로운 사람을 만나는 게 겁나.
나: 어떤 점이 가장 걱정돼?
친구: 또 상처받을까 봐 마음을 못 열겠어.",요즘 새로 나온 이어폰이 인기가 많더라.,부적절
845,ext_P051,ext100,,,4,"팀장: 내일 오전까지 기획서 초안 볼 수 있을까요?
나: 네, 오늘 밤까지 마무리해보겠습니다.
팀장: 분량은 다섯 장 내외면 충분합니다.
팀장: 참고할 지난 분기 자료는 메일로 보내뒀어요.","넵, 보내주신 자료 참고해서 다섯 장 내로 정리하겠습니다. 완성되면 바로 공유드릴게요.",적절
846,ext_P051,ext100,,,4,"팀장: 내일 오전까지 기획서 초안 볼 수 있을까요?
나: 네, 오늘 밤까지 마무리해보겠습니다.
팀장: 분량은 다섯 장 내외면 충분합니다.
팀장: 참고할 지난 분기 자료는 메일로 보내뒀어요.",ㅇㅋ 2시에 3층으로 갈게 ㅋㅋ 프린트는 내가 해감,부적절
847,ext_P052,ext100,,,4,"친구: 야 낼 과제 같이 할래?
나: ㅇㅋ 어디서 할까
친구: 도서관 어때, 3층 스터디존
친구: 낼 2시쯤 어떰",ㅇㅋ 2시에 3층으로 갈게 ㅋㅋ 프린트는 내가 해감,적절
848,ext_P052,ext100,,,4,"친구: 야 낼 과제 같이 할래?
나: ㅇㅋ 어디서 할까
친구: 도서관 어때, 3층 스터디존
친구: 낼 2시쯤 어떰","넵, 보내주신 자료 참고해서 다섯 장 내로 정리하겠습니다. 완성되면 바로 공유드릴게요.",부적절
849,ext_P053,ext100,,,3,"교수: 최종 보고서 마감이 금요일 6시인 것 알고 있죠?
나: 네, 지금 결론 부분 작성 중입니다.
교수: 표절 검사 결과도 함께 첨부하세요.","네 교수님, 검사 결과 첨부해서 금요일 오후까지 제출하겠습니다.",적절
850,ext_P053,ext100,,,3,"교수: 최종 보고서 마감이 금요일 6시인 것 알고 있죠?
나: 네, 지금 결론 부분 작성 중입니다.
교수: 표절 검사 결과도 함께 첨부하세요.",나도 알바 끝나고 7시 반쯤 도착할 듯 ㅋㅋ 늦는 김에 음료수 사감,부적절
851,ext_P054,ext100,,,3,"회장: 오늘 정기모임 7시로 당겨졌어~
부원: 헐 나 수업 6시 반에 끝나는데 ㅠ
회장: 좀 늦어도 괜찮아, 안건만 들으면 됨",나도 알바 끝나고 7시 반쯤 도착할 듯 ㅋㅋ 늦는 김에 음료수 사감,적절
852,ext_P054,ext100,,,3,"회장: 오늘 정기모임 7시로 당겨졌어~
부원: 헐 나 수업 6시 반에 끝나는데 ㅠ
회장: 좀 늦어도 괜찮아, 안건만 들으면 됨","네 교수님, 검사 결과 첨부해서 금요일 오후까지 제출하겠습니다.",부적절
853,ext_P055,ext100,,,3,"거래처: 견적서 검토해보셨을까요?
나: 네, 내부 검토는 끝났습니다.
거래처: 수량 조정이 가능한지도 궁금합니다.",수량은 500개 단위로 조정 가능합니다. 조정안을 반영한 견적서를 다시 보내드리겠습니다.,적절
854,ext_P055,ext100,,,3,"거래처: 견적서 검토해보셨을까요?
나: 네, 내부 검토는 끝났습니다.
거래처: 수량 조정이 가능한지도 궁금합니다.",축하 기념으로 이번 주말에 내가 쏠게 ㅋㅋ 뭐 먹고 싶은지 생각해놔,부적절
855,ext_P056,ext100,,,3,"친구: 나 드디어 이직 최종 붙었다!!
나: 미쳤다 축하해!!!
친구: 담주부터 출근이야, 실감 안 나 ㅋㅋ",축하 기념으로 이번 주말에 내가 쏠게 ㅋㅋ 뭐 먹고 싶은지 생각해놔,적절
856,ext_P056,ext100,,,3,"친구: 나 드디어 이직 최종 붙었다!!
나: 미쳤다 축하해!!!
친구: 담주부터 출근이야, 실감 안 나 ㅋㅋ",수량은 500개 단위로 조정 가능합니다. 조정안을 반영한 견적서를 다시 보내드리겠습니다.,부적절
857,ext_P057,ext100,,,3,"친구: 어제 그 드라마 마지막화 봤어?
나: ㅇㅇ 봤지, 결말 실화냐
친구: 작가가 시즌2 하려고 저렇게 끝낸 듯 ㅋㅋ",아 맞다 나 낼 머리 자르러 감 ㅋㅋ 단발 어떨 거 같아?,적절
858,ext_P057,ext100,,,3,"친구: 어제 그 드라마 마지막화 봤어?
나: ㅇㅇ 봤지, 결말 실화냐
친구: 작가가 시즌2 하려고 저렇게 끝낸 듯 ㅋㅋ",쿠폰 검증 API 응답 시간부터 확인해보죠. 재현 로그는 제가 정리해서 올리겠습니다.,부적절
859,ext_P058,ext100,,,3,"동료: 결제 페이지에서 간헐적으로 타임아웃이 발생합니다.
나: 재현 조건이 확인되나요?
동료: 쿠폰 적용 시에만 발생하는 것 같습니다.",쿠폰 검증 API 응답 시간부터 확인해보죠. 재현 로그는 제가 정리해서 올리겠습니다.,적절
860,ext_P058,ext100,,,3,"동료: 결제 페이지에서 간헐적으로 타임아웃이 발생합니다.
나: 재현 조건이 확인되나요?
동료: 쿠폰 적용 시에만 발생하는 것 같습니다.",아 맞다 나 낼 머리 자르러 감 ㅋㅋ 단발 어떨 거 같아?,부적절
861,ext_P059,ext100,,,3,"엄마: 오늘 저녁 뭐 먹을까
나: 음 아무거나 좋아요
엄마: 그럼 김치찜 해줄까","좋아요 ㅋㅋ 아 맞다 엄마, 다음 주에 이모 생신이던데 선물 같이 준비할까요?",적절
862,ext_P059,ext100,,,3,"엄마: 오늘 저녁 뭐 먹을까
나: 음 아무거나 좋아요
엄마: 그럼 김치찜 해줄까",나도 둘째 주 토요일 ㅇㅋ! 그럼 그날 저녁 7시로 하고 장소는 내가 찾아볼게,부적절
863,ext_P060,ext100,,,3,"정우: 다음 모임 날짜 정하자~
수빈: 나는 둘째 주 토요일 가능
정우: 나도 그날 됨. 다들 어때",나도 둘째 주 토요일 ㅇㅋ! 그럼 그날 저녁 7시로 하고 장소는 내가 찾아볼게,적절
864,ext_P060,ext100,,,3,"정우: 다음 모임 날짜 정하자~
수빈: 나는 둘째 주 토요일 가능
정우: 나도 그날 됨. 다들 어때","좋아요 ㅋㅋ 아 맞다 엄마, 다음 주에 이모 생신이던데 선물 같이 준비할까요?",부적절
865,ext_P061,ext100,,,3,"연인: 오늘 회사에서 칭찬받았어 ㅎㅎ
나: 오 뭐로??
연인: 지난번 제안서가 채택됐대!",역시 우리 자기 ㅋㅋ 축하해!! 아 맞다 이번 주말에 그 팝업스토어 갈래? 곧 끝난대.,적절
866,ext_P061,ext100,,,3,"연인: 오늘 회사에서 칭찬받았어 ㅎㅎ
나: 오 뭐로??
연인: 지난번 제안서가 채택됐대!",토요일 오후 2시에 두 곳 연달아 보는 걸로 부탁드립니다.,부적절
867,ext_P062,ext100,,,3,"중개인: 문의하신 매물 두 곳 모두 주말 방문 가능합니다.
나: 두 곳 다 보고 싶습니다.
중개인: 그럼 시간대만 정해주시면 됩니다.",토요일 오후 2시에 두 곳 연달아 보는 걸로 부탁드립니다.,적절
868,ext_P062,ext100,,,3,"중개인: 문의하신 매물 두 곳 모두 주말 방문 가능합니다.
나: 두 곳 다 보고 싶습니다.
중개인: 그럼 시간대만 정해주시면 됩니다.",역시 우리 자기 ㅋㅋ 축하해!! 아 맞다 이번 주말에 그 팝업스토어 갈래? 곧 끝난대.,부적절
869,ext_P063,ext100,,,4,"친구: 낼 몇시에 볼까
나: 3시 ㄱ?
친구: ㅇㅋ 강남? 홍대?
친구: 난 강남이 더 가까움","강남 ㄱㄱ 11번 출구서 보자, 늦으면 톡 남길게",적절
870,ext_P063,ext100,,,4,"친구: 낼 몇시에 볼까
나: 3시 ㄱ?
친구: ㅇㅋ 강남? 홍대?
친구: 난 강남이 더 가까움","야 한 과목 망했다고 학점 안 망해 ㅋㅋ 담주에 맛있는 거 먹으러 가자, 내가 쏨",부적절
871,ext_P064,ext100,,,3,"친구: 하 오늘 시험 개망했다 진짜
나: 헐 어떤 과목
친구: 통계학... 공부한 데서 하나도 안 나옴 ㅋㅋㅋ 웃프다","야 한 과목 망했다고 학점 안 망해 ㅋㅋ 담주에 맛있는 거 먹으러 가자, 내가 쏨",적절
872,ext_P064,ext100,,,3,"친구: 하 오늘 시험 개망했다 진짜
나: 헐 어떤 과목
친구: 통계학... 공부한 데서 하나도 안 나옴 ㅋㅋㅋ 웃프다","강남 ㄱㄱ 11번 출구서 보자, 늦으면 톡 남길게",부적절
873,ext_P065,ext100,,,3,"룸메: 야 저녁 배달 시키자
나: ㅇㅋ 뭐 먹지
룸메: 치킨 ㄱ? 어제 피자 먹었잖아",반반 무많이 ㄱㄱ 니가 주문하면 배달비는 내가 낼게 ㅋㅋ,적절
874,ext_P065,ext100,,,3,"룸메: 야 저녁 배달 시키자
나: ㅇㅋ 뭐 먹지
룸메: 치킨 ㄱ? 어제 피자 먹었잖아",좋네요! 그럼 오늘 7시에 역 앞 편의점에서 직거래 가능할까요? 현금으로 준비해가겠습니다.,부적절
875,ext_P066,ext100,,,3,"판매자: 안녕하세요, 키보드 문의주셨죠?
나: 네! 상태가 궁금해서요.
판매자: 사용감 거의 없고 박스도 있습니다.",좋네요! 그럼 오늘 7시에 역 앞 편의점에서 직거래 가능할까요? 현금으로 준비해가겠습니다.,적절
876,ext_P066,ext100,,,3,"판매자: 안녕하세요, 키보드 문의주셨죠?
나: 네! 상태가 궁금해서요.
판매자: 사용감 거의 없고 박스도 있습니다.",반반 무많이 ㄱㄱ 니가 주문하면 배달비는 내가 낼게 ㅋㅋ,부적절
877,ext_P067,ext100,,,3,"언니: 이 원피스 어때?? 💕
나: 오 색 이쁘다
언니: 근데 사이즈가 애매해서 고민 ㅠㅠ","그 브랜드 좀 크게 나와 ㅋㅋ 한 사이즈 작은 걸로 시켜, 안 맞으면 내가 입지 뭐",적절
