no,pair_id,source_type,label,persona,scenario,turn_count,history,response,orig_no_history,orig_no_response,orig_reason
471,p7,cross_scenario,부적절,형제·자매,갈등 상황,2,"나: 내가 놓친 게 있으면 말해줘.
언니: 확정되지 않은 내용은 외부에 전달하지 말아주실 수 있을까?",직접 해보니 느낌이 달랐겠다. 그 뒤에 이어진 일도 있었는지 궁금하다. 사진도 찍었어? 실제로 본 색감이 더 예뻤겠다.,198,17,X1
472,p12,cross_scenario,부적절,연인,갈등 상황,2,"나: 내가 놓친 게 있으면 말해줘.
연인: 확정되지 않은 내용은 외부에 전달하지 말아주실 수 있을까?",생각보다 기억에 남는 일이었나 보네. 그 경험이 왜 기억에 남았는지 알고 싶어. 직접 해보니 힘든 점보다 좋았던 점이 더 컸어?,342,32,X1
473,p19,cross_scenario,부적절,부모님,정보 공유,3,"엄마: 현재 상황만 간단히 알려줄게.
나: 그래, 현재 상황이 어떻게 돼?
엄마: 병원 예약은 다음 주 화요일 오전 열 시로 잡혔어",계속 제대로 못 쉬었구나. 오늘은 일 생각 잠깐 내려놓고 일찍 쉬자.,421,47,X1
474,p25,cross_scenario,부적절,선후배,질문·요청,1,선배: 노트북이 느려졌는데 포맷하기 전에 해볼 만한 게 있을까요?,혼자 버티느라 많이 지쳤겠네요. 필요하면 제가 옆에서 같이 정리해보겠습니다.,258,62,X1
475,p38,cross_scenario,부적절,부모님,고민·감정 상담,1,아빠: 예전에는 낚시 가는 날만 기다렸는데 요즘은 준비하는 것도 귀찮다.,그 얘기 들으니 궁금해진다. 의외였던 부분도 있었을 것 같네. 사진 보면서 가장 먼저 떠오른 기억은 뭐였어?,334,86,X1
476,p39,cross_scenario,부적절,선후배,질문·요청,2,"나: 아까 문의하시려던 내용은 해결하셨나요?
선배: 중고 거래 전에 판매자에게 어떤 정보를 확인해야 해?",그럴 때는 이유를 당장 찾아내려고 애쓰지 않아도 돼. 며칠 더 계속되면 혼자 견디지 말고 주변에 도움도 요청해봐.,492,89,X1
477,p52,cross_scenario,부적절,부모님,고민·감정 상담,2,"나: 마음에 걸리는 일 있으면 편하게 말해.
아빠: 요즘 친구들을 만나도 혼자인 느낌이 들어","응, 그 뒤 이야기도 궁금하다. 얘기만 들어도 장면이 조금 그려진다. 다른 메뉴도 먹어봤어, 아니면 소금빵이 제일 괜찮았어?",76,112,X1
478,p60,cross_scenario,부적절,부모님,갈등 상황,1,엄마: 문제가 있으면 공개적으로 말하기 전에 나한테 먼저 알려주세요,"그 얘기 들으니 궁금해진다. 처음 시작할 때와 느낌이 달라졌을 것 같아. 다른 메뉴도 먹어봤어, 아니면 소금빵이 제일 괜찮았어?",391,124,X1
479,p62,cross_scenario,부적절,선후배,업무 대화,2,"나: 아까 말씀하신 계획은 그대로인가요?
후배: 이번 주에는 로그인 오류부터 우선 확인하기로 했습니다",그랬구나. 많이 마음 쓰였겠다. 한 번의 결과로 네 노력이 사라지는 건 아니야.,281,128,X1
480,p67,cross_scenario,부적절,직장 관계(상사·동료),업무 대화,4,"나: 어떤 부분을 도와드리면 될까요?
팀장: 부탁드릴 내용이 하나 있습니다.
나: 어떤 부탁인지 말씀해주시겠어요?
팀장: 이번 주 일정표에 변경된 담당자를 반영해주실 수 있나요?","응, 그 뒤 이야기도 궁금하다. 네가 어떤 부분을 좋아했는지 더 듣고 싶어. 작품 중에서 제일 오래 보고 온 건 뭐였어?",224,135,X1
481,p74,cross_scenario,부적절,부모님,갈등 상황,2,"나: 계속 마음에 남는 일이 있는 것 같아.
엄마: 연락 없이 늦어져서 걱정도 됐고 서운하기도 했어",그 상황이면 누구라도 힘들었을 거야. 혼자 감당하지 말고 힘들면 나한테 말해.,473,146,X1
482,p83,cross_scenario,부적절,친구,정보 공유,2,"나: 일정은 어떻게 정해졌어?
친구: 숙소 체크인은 오후 세 시부터 가능하다고 답 왔어","오, 그랬구나. 얘기만 들어도 장면이 조금 그려진다. 다른 메뉴도 먹어봤어, 아니면 소금빵이 제일 괜찮았어?",195,166,X1
483,p130,cross_scenario,부적절,선후배,업무 대화,2,"나: 아까 연락 주신 이유가 부탁할 내용 때문인가요?
선배: 오류가 발생한 계정 목록을 정리해서 공유해주실 수 있나요?",직접 해보니 느낌이 달랐겠다. 직접 겪은 얘기라 더 생생하게 들린다. 사진도 찍었어? 실제로 본 색감이 더 예뻤겠다.,140,272,X1
484,p136,cross_scenario,부적절,선후배,업무 대화,2,"나: 아까 연락 주신 이유가 부탁할 내용 때문인가요?
선배: 오늘 안에 수정된 화면을 QA 환경에 올려주실 수 있나요?",생각보다 기억에 남는 일이었나 보네. 다음에도 해보고 싶은 경험이었는지 궁금해. 작품 중에서 제일 오래 보고 온 건 뭐였어?,436,284,X1
485,p145,cross_scenario,부적절,직장 관계(상사·동료),업무 대화,1,동료: 이번 주 일정표에 변경된 담당자를 반영해주실 수 있나요?,혼자 있는 시간이 길어서 더 가라앉았나 보다. 이번 주에는 잠깐이라도 밖에서 같이 밥 먹자.,145,299,X1
486,p152,cross_scenario,부적절,직장 관계(상사·동료),업무 대화,4,"나: 현재 기준으로 결정된 내용이 있나요?
선임: 관련된 분들과 이야기해서 정리했습니다.
나: 네, 어떻게 정해졌나요?
선임: 수정본은 오늘 퇴근 전까지 공유하겠습니다",계속 사람을 만나느라 혼자 쉴 시간이 없었구나. 다음 주말만큼은 일정 잡지 말고 푹 쉬어.,318,314,X1
487,p169,cross_scenario,부적절,선후배,업무 대화,1,후배: 이번 주 보고서는 예상보다 빨리 마무리됐습니다,잠도 제대로 못 자서 많이 지쳤겠다. 이번 주말에는 약속 잡지 말고 푹 쉬어.,237,340,X1
488,p172,cross_scenario,부적절,선후배,업무 대화,3,"후배: 진행하면서 새로 확인한 내용이 있어요.
나: 문제는 해결됐나요?
후배: 지난번에 수정한 화면이 사용자 반응이 좋대요",그 얘기 들으니 궁금해진다. 그 경험이 왜 기억에 남았는지 알고 싶어. 마지막 장면에서 어떤 부분이 가장 기억에 남았어?,419,349,X1
489,p180,cross_scenario,부적절,직장 관계(상사·동료),질문·요청,2,"나: 일정은 어떻게 정해졌나요?
동료: 자료는 메일과 메신저 중 어디로 보내면 돼?",생각보다 기억에 남는 일이었나 보네. 처음 시작할 때와 느낌이 달라졌을 것 같아. 직접 해보니 힘든 점보다 좋았던 점이 더 컸어?,190,360,X1
490,p182,cross_scenario,부적절,직장 관계(상사·동료),업무 대화,3,"선임: 변경된 부분이 하나 있습니다.
나: 네, 확인된 내용을 말씀해주세요.
선임: 고객사 회신은 내일 오전에 받을 예정입니다",계속 일정에 치여서 지쳤겠다. 다음 주말은 비워두고 우리 집에서 편하게 쉬자.,105,364,X1
491,p196,cross_scenario,부적절,직장 관계(상사·동료),업무 대화,3,"선임: 진행하면서 새로 확인한 내용이 있어요.
나: 문제는 해결됐나요?
선임: 어제 배포한 버전은 현재까지 특이사항이 없습니다",기대했던 만큼 더 속상했겠다. 한 번의 결과로 네 노력이 사라지는 건 아니야.,3,394,X1
492,p208,cross_scenario,부적절,선후배,업무 대화,1,선배: 처음 만든 API가 드디어 정상적으로 동작해요,생각보다 기억에 남는 일이었나 보네. 직접 겪은 얘기라 더 생생하게 들린다. 직접 해보니 힘든 점보다 좋았던 점이 더 컸어?,188,418,X1
493,p220,cross_scenario,부적절,선후배,업무 대화,2,"나: 고객사에서는 답변이 왔나요?
선배: 프로젝트 발표 순서는 우리 팀이 세 번째예요","오, 그랬구나. 다음에도 해보고 싶은 경험이었는지 궁금해. 마지막 장면에서 어떤 부분이 가장 기억에 남았어?",422,440,X1
494,p223,cross_scenario,부적절,직장 관계(상사·동료),정보 공유,2,"나: 현재 기준으로 결정된 내용이 있나요?
팀장: 공사 때문에 주차장은 토요일 오전에 이용할 수 없대",좋아하던 취미도 귀찮을 만큼 지쳤나 보다. 한동안 쉬었다가 마음 내킬 때 다시 해.,20,448,X1
495,p228,cross_scenario,부적절,직장 관계(상사·동료),업무 대화,3,"동료: 테스트 결과가 나와서 말씀드리려고 합니다.
나: 결과가 어떻게 나왔나요?
동료: 고객사에서 수정된 기능을 확인했다고 연락 왔습니다",그 얘기 들으니 궁금해진다. 그 뒤에 이어진 일도 있었는지 궁금하다. 작품 중에서 제일 오래 보고 온 건 뭐였어?,430,457,X1
496,p231,cross_scenario,부적절,선후배,업무 대화,3,"후배: 제가 놓친 부분이 있는지 봐주셨으면 합니다.
나: 제가 할 수 있는 일인지 말씀해주세요.
후배: 배포 전에 로그인 기능을 한 번 더 테스트해주시겠어요?",좋아하던 것도 하기 싫을 만큼 지쳤구나. 이번 주는 쉬고 주말에 같이 바람 쐬러 가자.,331,461,X1
497,p234,cross_scenario,부적절,선후배,업무 대화,3,"후배: 배포 이후 상황을 확인해봤어요.
나: 예상했던 결과와 비슷한가요?
후배: 이번 주 보고서는 예상보다 빨리 마무리됐습니다",계속 사람을 만나느라 혼자 쉴 시간이 없었구나. 다음 주말은 비워두고 푹 쉬어.,81,468,X1
498,p239,cross_scenario,부적절,선후배,정보 공유,2,"나: 아까 말씀하신 계획은 그대로인가요?
후배: 교육 일정은 월요일과 수요일로 정해졌어요",이번 달 내내 쉴 틈이 없었구나. 남은 약속 끝나면 하루는 아무것도 하지 말고 쉬자.,143,476,X1
499,p240,cross_scenario,부적절,선후배,업무 대화,2,"나: 방법을 같이 생각해봤으면 하는 부분이 있나요?
선배: 일정이 촉박할 때 범위를 줄이는 기준을 어떻게 잡아야 할까요?",쉴 틈이 없어서 많이 지쳤겠다. 다음 주말은 아무 일정 잡지 말고 같이 쉬자.,352,478,X1
500,p245,cross_scenario,부적절,직장 관계(상사·동료),업무 대화,2,"나: 아까 부탁하실 내용이 있다고 하셨죠?
팀장: 오류가 발생한 계정 목록을 정리해서 공유해주실 수 있나요?","응, 그 뒤 이야기도 궁금하다. 처음 시작할 때와 느낌이 달라졌을 것 같아. 작품 중에서 제일 오래 보고 온 건 뭐였어?",194,489,X1
501,n0,smalltalk_casual,적절,친구,일상 대화,1,친구: 어제 새로 생긴 분식집 가봤는데 떡볶이가 진짜 맛있더라,"아 맞다, 나 오늘 신발 하나 샀어.",-1,6,P6
502,n0,smalltalk_serious,부적절,부모님,정보 공유,3,"엄마: 일정이 정해져서 미리 알려주려고 했어.
나: 응, 확인된 내용 말해줘.
엄마: 공사 때문에 주차장은 토요일 오전에 이용할 수 없대","아 맞다, 나 오늘 신발 하나 샀어.",487,6,X1
503,n1,smalltalk_casual,적절,형제·자매,일상 대화,2,"나: 요즘 드라마 뭐 봐?
오빠: 볼 게 없어서 그냥 유튜브만 계속 보게 되더라",저녁에는 뭘 먹을지 아직 못 정했어.,-1,11,P6
504,n1,smalltalk_serious,부적절,선후배,업무 대화,2,"나: 진행 상황에서 달라진 부분이 있나요?
후배: 이번 주 보고서는 예상보다 빨리 마무리됐습니다",저녁에는 뭘 먹을지 아직 못 정했어.,343,11,X1
505,n2,smalltalk_casual,적절,친구,일상 대화,1,친구: 어제 축구 봤어? 마지막 골 진짜 장난 아니더라,요즘 볼 만한 드라마가 없더라.,-1,27,P6
506,n2,smalltalk_serious,부적절,직장 관계(상사·동료),업무 대화,1,선임: 회의 자료의 수치와 원본 데이터를 대조해주실 수 있을까요?,요즘 볼 만한 드라마가 없더라.,45,27,X1
507,n3,smalltalk_casual,적절,형제·자매,일상 대화,2,"나: 오늘 저녁 뭐 먹지?
동생: 나는 아무거나 좋아. 시켜 먹어도 되고",주말에 비가 오는지 확인해봐야겠다.,-1,29,P6
508,n3,smalltalk_serious,부적절,형제·자매,질문·요청,3,"형: 변경된 부분이 하나 있어.
나: 다른 변경 사항은 없어?
형: 이번 일정은 다음 주부터 적용되는 게 맞아?",주말에 비가 오는지 확인해봐야겠다.,280,29,X1
509,n4,smalltalk_casual,적절,친구,일상 대화,2,"나: 요즘 별일 없지?
친구: 응, 그냥 똑같지 뭐. 회사 갔다 집 갔다 반복이야",내 휴대폰 배터리가 너무 빨리 닳아.,-1,30,P6
510,n4,smalltalk_serious,부적절,연인,정보 공유,3,"연인: 혼자 해보다가 잘 안 되는 게 있어.
나: 응, 어떤 걸 도와주면 돼?
연인: 발표 순서는 우리 팀이 세 번째래. 팀원들에게도 알려줄래?",내 휴대폰 배터리가 너무 빨리 닳아.,196,30,X1
511,n5,smalltalk_casual,적절,형제·자매,일상 대화,1,형: 요즘 운동 시작했는데 3일 만에 근육통 와서 죽겠다,커피 원두를 새로 주문했는데 향이 괜찮더라.,-1,34,P6
512,n5,smalltalk_serious,부적절,친구,정보 공유,2,"나: 일정은 어떻게 정해졌어?
친구: 배포 일정은 목요일 밤 열 시로 확정됐습니다",커피 원두를 새로 주문했는데 향이 괜찮더라.,475,34,X1
513,n6,smalltalk_casual,적절,연인,일상 대화,1,연인: 오늘 하늘 봤어? 노을이 진짜 예쁘더라,아까 택배가 하나 도착했어.,-1,64,P6
514,n6,smalltalk_serious,부적절,친구,정보 공유,4,"나: 그 일은 결국 어떻게 하기로 했어?
친구: 현재 상황만 간단히 알려줄게.
나: 그래, 현재 상황이 어떻게 돼?
친구: 병원 예약은 다음 주 화요일 오전 열 시로 잡혔어",아까 택배가 하나 도착했어.,325,64,X1
515,n7,smalltalk_casual,적절,연인,일상 대화,3,"연인: 오늘 점심에 뭐 먹었어?
나: 회사 앞에서 김치찌개. 너는?
연인: 나는 그냥 샌드위치로 때웠어",냉장고에 남은 반찬부터 먹어야겠어.,-1,74,P6
516,n7,smalltalk_serious,부적절,연인,질문·요청,3,"연인: 현재 상황만 간단히 알려줄게.
나: 시간은 그대로야?
연인: 배송지를 회사로 바꿔도 괜찮아?",냉장고에 남은 반찬부터 먹어야겠어.,66,74,X1
517,n8,smalltalk_casual,적절,친구,일상 대화,3,"친구: 나 어제 미용실 갔다가 머리 엄청 짧게 잘랐어 ㅋㅋ
나: 진짜? 사진 보내봐
친구: 잠깐만, 지금은 부끄러우니까 나중에 ㅋㅋ",다음 달에 운동화를 하나 바꾸려고 해.,-1,91,P6
518,n8,smalltalk_serious,부적절,형제·자매,업무 대화,2,"나: 아까 물어보려던 건 해결했어?
오빠: 배포 전에 꼭 확인해야 할 항목을 어떤 순서로 보면 좋을까?",다음 달에 운동화를 하나 바꾸려고 해.,115,91,X1
